8.802802010579604541e-01,2.003662044557848534e-02,4.740309077122257242e-01
8.780364696748912401e-01,2.435012893190096478e-02,4.779738791417931787e-01
8.744948060222250685e-01,2.677439926856848076e-02,4.842953290957471846e-01
8.701762219878296234e-01,3.192135859037655704e-02,4.917055720171698008e-01
8.661037572460206224e-01,3.841491073953830215e-02,4.983859712283237320e-01
8.619211720474121430e-01,4.601520505504961417e-02,5.049499916626961626e-01
8.592297716555996612e-01,4.601268808851593367e-02,5.095164688560470667e-01
8.523569706241982402e-01,4.443174496577817489e-02,5.210694912078769336e-01
8.474529540615880485e-01,4.568553746632735696e-02,5.289010515386605160e-01
8.455559124049857322e-01,5.127062862074157484e-02,5.314193463149473606e-01
8.456781635723390478e-01,5.832237823680403582e-02,5.304968839246082535e-01
8.465784733002730267e-01,6.765740142444251481e-02,5.279463652465756773e-01
8.468539876614041839e-01,7.963874042723306790e-02,5.258288643704738252e-01
8.466879343606357189e-01,9.858717677834827331e-02,5.228767640496128077e-01
8.447446753557067423e-01,1.213684362195553423e-01,5.212256096430808450e-01
8.413937143145201469e-01,1.434405455276636931e-01,5.210387964544885842e-01
8.402474745765688979e-01,1.649325092660616221e-01,5.165089049134570232e-01
8.413140877368575632e-01,1.807067387221056309e-01,5.094464450321739557e-01
8.394897929599036690e-01,1.990392408056941564e-01,5.056088093928258198e-01
8.329832298364227006e-01,2.215714122483286308e-01,5.069961026335042531e-01
8.296792790398150874e-01,2.435870214764447872e-01,5.022924017942205221e-01
8.324214444695777759e-01,2.607498016136105545e-01,4.889622477713840842e-01
8.311371711629617076e-01,2.739595879243373888e-01,4.838978682486180238e-01
8.238570158856318715e-01,2.861755492564526104e-01,4.892475573610864381e-01
8.173436822061356244e-01,2.952404527543595059e-01,4.947548688139575823e-01
8.134577347049486429e-01,3.028065617546280563e-01,4.965830242839902042e-01
8.098328386483792940e-01,3.151824848076811847e-01,4.948037739520222411e-01
8.031956488650888737e-01,3.313859798988331717e-01,4.950354350656920865e-01
7.993583345916387417e-01,3.506410176837350123e-01,4.879314804730234822e-01
7.963573957941253445e-01,3.671656095078370541e-01,4.806290808500224276e-01
7.918616216657992091e-01,3.852770706970898851e-01,4.738319859695842573e-01
7.867949361613580939e-01,4.014412728620515014e-01,4.688268687625958830e-01
7.786489816413214582e-01,4.128984551162855343e-01,4.724623044767887747e-01
7.715272043362955134e-01,4.169832216482676768e-01,4.804901308381388514e-01
7.689605728350571434e-01,4.146835605507851463e-01,4.865564530803225263e-01
7.700690260331347625e-01,4.100538634263654614e-01,4.887223385865339664e-01
7.678200768216505434e-01,4.113953739848759672e-01,4.911274538176813031e-01
7.642492203047326349e-01,4.149280705181803697e-01,4.937183666420240091e-01
7.651195110910790076e-01,4.196765529608363354e-01,4.883274768458749637e-01
7.680109932657089855e-01,4.205772926584127602e-01,4.829843218191860466e-01
7.688393355624287828e-01,4.196912396963776160e-01,4.824368760926558974e-01
7.655920559900725175e-01,4.248027655238874045e-01,4.831267061632496529e-01
7.617837400377918122e-01,4.346102465823456495e-01,4.804159312300818052e-01
7.550239278865328307e-01,4.526190201040081185e-01,4.744205844594848176e-01
7.471101340712327232e-01,4.710989540613372273e-01,4.689266712934751502e-01
7.412152110360813451e-01,4.845464334309860788e-01,4.645586774327310486e-01
7.332018229124542819e-01,4.994500076917707809e-01,4.614810686198776435e-01
7.192227997404827544e-01,5.145576948707035747e-01,4.668500219372484494e-01
6.981402671471110821e-01,5.321294385281171158e-01,4.789973152738032924e-01
6.701928100913346897e-01,5.610310279195096506e-01,4.858865948073260999e-01
6.573870645874063667e-01,5.752234240999748449e-01,4.867856403796784193e-01
6.432951414197023432e-01,5.893160930598307923e-01,4.887513718512738192e-01
6.338293284749755285e-01,6.041160018952155264e-01,4.830157747104141808e-01
6.296293928181784239e-01,6.098235062413031038e-01,4.813336877208733711e-01
6.281056543876140097e-01,6.129982748728950437e-01,4.792873897038829600e-01
6.269725336497955492e-01,6.153125177727875039e-01,4.778032518944059781e-01
6.269740117778812571e-01,6.128503576052083401e-01,4.809553282149159337e-01
6.278224528365233814e-01,6.101099425488082373e-01,4.833268311581939702e-01
6.261805724115807603e-01,6.088524384662822309e-01,4.870283348101699383e-01
6.227036021609562155e-01,6.057833139083921292e-01,4.952441826472431807e-01
6.225554654521595621e-01,6.028392209078559105e-01,4.990085832637092267e-01
6.245481668839976130e-01,6.014597809769373082e-01,4.981824154955823425e-01
6.261525350259723455e-01,6.001900974580615111e-01,4.976995577593285036e-01
6.316766982619285153e-01,5.974084294632562298e-01,4.940523426512156147e-01
6.403470888879753131e-01,5.919268353932970461e-01,4.894672892992664726e-01
6.570237507504165242e-01,5.773604248251462678e-01,4.847419218466474389e-01
6.985920631288352611e-01,5.350768687160089021e-01,4.750388130442273482e-01
7.258696397255526289e-01,5.014908747244362086e-01,4.707655134913942829e-01
7.453907430700857928e-01,4.832094710649765257e-01,4.592398580464582269e-01
7.685031680425300493e-01,4.644254742314143369e-01,4.401270948186680743e-01
7.914459186709670302e-01,4.268158023503172416e-01,4.375404309125318636e-01
8.118308487888230562e-01,3.613798597321975503e-01,4.586232330952677572e-01
8.168652191008950458e-01,3.088668409768874912e-01,4.871678236174929455e-01
8.174406816573466239e-01,2.793332878967174082e-01,5.037495868428897294e-01
8.231449372595218694e-01,2.642957801767450987e-01,5.025735297892074405e-01
8.299835619771468442e-01,2.459687294311875827e-01,5.006262787646438284e-01
8.332040000879319397e-01,2.269031843482660626e-01,5.042678248412110209e-01
8.321174574005476554e-01,2.222763010123124938e-01,5.081080427404505162e-01
8.300256927262980033e-01,2.254420465502117166e-01,5.101306039255841807e-01
8.273126873106705359e-01,2.241381587179329116e-01,5.150881509230544886e-01
8.267862722847688639e-01,2.184422953924398669e-01,5.183699678271669331e-01
8.277583394931927741e-01,2.159864090923945268e-01,5.178474702910548233e-01
8.291873165211280927e-01,2.150886556748961842e-01,5.159314531218818223e-01
8.285700673313294295e-01,2.179018332287235293e-01,5.157426049863611528e-01
8.292106185278932395e-01,2.170275261226887742e-01,5.150813557348531413e-01
8.289027597986851070e-01,2.157216533724951590e-01,5.161243872017292622e-01
8.281080755653661418e-01,2.160680022875095252e-01,5.172539352879884644e-01
8.284151777325740040e-01,2.144696647552934987e-01,5.174273438871006547e-01
8.287246439018602917e-01,2.134079462596453480e-01,5.173707694323048667e-01
8.284538244780613736e-01,2.138378769047267203e-01,5.176269149769479050e-01
8.294398293397667876e-01,2.133397354471834872e-01,5.162516118949599386e-01
8.306553688111175671e-01,2.117837213144522501e-01,5.149362228970387756e-01
8.332005245372781088e-01,2.087143382970967354e-01,5.120695371724524048e-01
8.340414172002691418e-01,2.039923323817721956e-01,5.126032020227840880e-01
8.359597254412954870e-01,1.997818889784772622e-01,5.111345559403173144e-01
8.351871104703705306e-01,1.964056294393962399e-01,5.136996391167387710e-01
8.333938047693848494e-01,1.924615689065003743e-01,5.180862000343733342e-01
8.343985781273919322e-01,1.876118531878499529e-01,5.182478223421758123e-01
8.345018916049511404e-01,1.838900960274545138e-01,5.194141175312545489e-01
8.348250751686805415e-01,1.795757505723911129e-01,5.204033471029652080e-01
7.138458440532858829e-01,4.293381182634314897e-01,5.532566232173525833e-01
7.085017476326043173e-01,4.242911899673285081e-01,5.639168907894618332e-01
7.289083928572457349e-01,4.322887243133773372e-01,5.308662860398839500e-01
7.406794500072416687e-01,4.387647494768072698e-01,5.088019722382417509e-01
7.469014778611671179e-01,4.515499191910902765e-01,4.880992243871365988e-01
7.481560723374542921e-01,4.679780418783442419e-01,4.703818063491662649e-01
7.475485821733701686e-01,4.823041191152871443e-01,4.566769689561878676e-01
7.477862073397358866e-01,4.894107663505765093e-01,4.486567617818713605e-01
7.478390194059126861e-01,4.873931330505339998e-01,4.507601744932524523e-01
7.461839146297761793e-01,4.820744354384139396e-01,4.591446441422544211e-01
7.453886418109832990e-01,4.789289499174714804e-01,4.637055462145410756e-01
7.473746444529109079e-01,4.771845371204307962e-01,4.623051571873767474e-01
7.494015282855808202e-01,4.771668594743381786e-01,4.590306499817120578e-01
7.485774072976322246e-01,4.811292212544205915e-01,4.562307943778780017e-01
7.482570706954373430e-01,4.898783560675238902e-01,4.473595337207686984e-01
7.482293271339452989e-01,4.937368530143372292e-01,4.431442135379659031e-01
7.495061282250229384e-01,4.902777633563060178e-01,4.448238735853477510e-01
7.482568539099805349e-01,4.867781731385150690e-01,4.507312843953344417e-01
7.472019448146316467e-01,4.819350669418251409e-01,4.576328713248326574e-01
7.489895283317706820e-01,4.745606019741877013e-01,4.623926053725863627e-01
7.513070400915606850e-01,4.670369521246865441e-01,4.662769744035633046e-01
7.528572657856456019e-01,4.562692124031255680e-01,4.743673082820877296e-01
7.596950913522598769e-01,4.214892952726698172e-01,4.951869769549979150e-01
7.735872560101662021e-01,3.911377449570676013e-01,4.985719825747949030e-01
7.832191129993927303e-01,3.767737956583685488e-01,4.945799510065387872e-01
7.919616344220633541e-01,3.616465729255363692e-01,4.919436206464606887e-01
8.073228665830840534e-01,3.269935768283355193e-01,4.912280425678924867e-01
8.112468111751075517e-01,3.242835478131415594e-01,4.865375545381273592e-01
7.966972138354431188e-01,3.669291626832024145e-01,4.802463316251838754e-01
7.784749940361141984e-01,3.979606945487901282e-01,4.853905327205265685e-01
7.694135773667852840e-01,4.097942006983850693e-01,4.899708767239308038e-01
7.649196934495071654e-01,4.107445043595118750e-01,4.961721623706542572e-01
7.657331720773408179e-01,4.069805032563345581e-01,4.980156414708218904e-01
7.675158621815946214e-01,4.047525469836714129e-01,4.970862872881069983e-01
7.702498598829289334e-01,4.032721258534415210e-01,4.940513595366116117e-01
7.726197477513384593e-01,4.015749116287697373e-01,4.917278878963484146e-01
7.739025376788919441e-01,4.001579354480490625e-01,4.908650414035677367e-01
7.751013921310258015e-01,3.986504724337129879e-01,4.901995846029688075e-01
7.773623511364630145e-01,3.992372666223189537e-01,4.861248604787968275e-01
7.863229834596996426e-01,4.118181590436247874e-01,4.605452958884245773e-01
7.908896097193793828e-01,4.253809543937049353e-01,4.399371192307241496e-01
7.911498879097265124e-01,4.282145469008258321e-01,4.367083199149605632e-01
7.928669325801516177e-01,4.167748651284211570e-01,4.445905296091311465e-01
7.943438885965720120e-01,4.078646444425444995e-01,4.501824279811835194e-01
7.947390425507057099e-01,4.017397018938696496e-01,4.549671044897777294e-01
7.949784211739034934e-01,3.970632144603596925e-01,4.586394156527044408e-01
7.952559106793967159e-01,3.923891925029129313e-01,4.621674568123499416e-01
7.955031027996671833e-01,3.880256965519649492e-01,4.654147314508474964e-01
7.960628499536548386e-01,3.845142268172606625e-01,4.673678939537770360e-01
7.964024379158483047e-01,3.830635907383909133e-01,4.679801730119597658e-01
7.973572909651421847e-01,3.832876619045673117e-01,4.661672648057341717e-01
7.989448447995819436e-01,3.893684561271565370e-01,4.583441287300694111e-01
7.974419418677608506e-01,4.013229319234517534e-01,4.505843468902789306e-01
7.919552162260889983e-01,4.129602797750775434e-01,4.497451976623855208e-01
7.826462179046282941e-01,4.258869149022297407e-01,4.539661147207378900e-01
7.796187595382776392e-01,4.251286893057382166e-01,4.598480045680121697e-01
7.895165248365738631e-01,3.869697432928562164e-01,4.763591867339607711e-01
8.003980767189406986e-01,3.365952590579333603e-01,4.960509554111790509e-01
8.133773801059112074e-01,2.857203368942787813e-01,5.067357562054052300e-01
8.340491378068083383e-01,2.369581022932264747e-01,4.982096882652045089e-01
8.434002487175803475e-01,1.959958591486213320e-01,5.002615752381122105e-01
8.497158905995016998e-01,1.665179525088658907e-01,5.002546119277170300e-01
8.547589920769989025e-01,1.341463712021289667e-01,5.013898847771197653e-01
8.525864463012802208e-01,1.103249177691331823e-01,5.108079522703108388e-01
