7.564844112466521109e-01,4.525601355666641901e-01,4.721447439469052543e-01
7.571942292309103983e-01,4.492137159162382098e-01,4.741982039739635058e-01
7.511484913353628778e-01,4.457966500585679448e-01,4.868688640292855863e-01
7.196124335956824991e-01,4.622805021835645900e-01,5.181261262621399410e-01
6.951324811558171612e-01,4.748878961747711180e-01,5.396965070378512142e-01
6.783778694525502972e-01,4.777252469935159285e-01,5.581953552493990056e-01
6.577472421873625796e-01,4.955276679699784359e-01,5.672926014599113387e-01
6.481908306584897028e-01,5.020361628829922429e-01,5.725454900774076261e-01
6.468586004717699067e-01,5.022005986248266884e-01,5.739063597282824114e-01
6.484899556689477373e-01,5.037772624774636832e-01,5.706743793155591993e-01
6.536659361720555950e-01,5.058273748352332122e-01,5.629027542618763036e-01
6.594372883478782921e-01,5.033331370207344557e-01,5.583889468043433668e-01
6.657575587007696916e-01,5.029832863935695952e-01,5.511575878471741685e-01
6.670390102557578471e-01,5.161486189651136591e-01,5.372611673454774639e-01
6.559358634074251571e-01,5.403523847565053773e-01,5.270364725366862846e-01
6.308838310541718952e-01,5.819906355392013841e-01,5.131008593435482101e-01
5.988519159425207405e-01,6.129232612674818670e-01,5.154623735727045242e-01
5.731231324905965430e-01,6.321575364926065310e-01,5.214467605228408909e-01
5.435343160122084738e-01,6.516577765941965472e-01,5.290676606271158544e-01
5.199916733564412530e-01,6.694291591819750975e-01,5.305405361297871325e-01
5.073152644970956304e-01,6.824115530902091775e-01,5.262563012613250546e-01
5.000840365083347727e-01,6.858976513063005376e-01,5.286401123278775538e-01
4.908166554316826802e-01,6.914532171916412118e-01,5.300862752290289581e-01
4.746847188580394783e-01,7.009157130907485156e-01,5.323453586020560069e-01
4.570930809571355224e-01,7.093628803830299701e-01,5.365353849242420203e-01
8.428358695168158832e-01,1.613943416420767635e-02,5.379286344123095365e-01
8.436127862585901527e-01,3.313927738169499676e-02,5.359284048785223353e-01
8.479621573899658316e-01,4.211675789517447394e-02,5.283808837750985088e-01
8.529472228451174809e-01,3.828657941398825454e-02,5.205911763347298438e-01
8.557249225507965740e-01,2.559406271403443303e-02,5.167976401641393158e-01
4.663101273468154839e-01,7.146663193893668664e-01,5.213510497392830345e-01
4.898214590670346702e-01,6.959806358467973686e-01,5.250579899056188049e-01
5.067155088597390389e-01,6.798991867449757365e-01,5.300721544700648380e-01
5.243286626414374041e-01,6.651861724367225115e-01,5.316077590965209154e-01
5.453568338482379652e-01,6.445956317704099048e-01,5.358007048124624472e-01
5.848953418795377335e-01,6.023876921420888708e-01,5.431634260545776804e-01
6.202632385300540507e-01,5.548829291667183305e-01,5.544172164061753616e-01
6.395140640992111880e-01,5.313959458896446719e-01,5.555538772354665644e-01
6.401882902835692724e-01,5.253506478240256294e-01,5.605048169415468573e-01
6.422184813601078401e-01,5.270480689732001123e-01,5.565750220690268701e-01
6.443975177119808384e-01,5.353704123510065749e-01,5.460131507077009561e-01
6.445714558509304526e-01,5.421531262829130116e-01,5.390710769127534663e-01
6.362183621766940300e-01,5.560047423411397238e-01,5.348690700754418215e-01
6.299146001985816978e-01,5.657746168935839925e-01,5.320777004682486488e-01
6.247219074166200370e-01,5.719360435334979176e-01,5.316123592440162859e-01
6.191403441741696323e-01,5.724518691300770623e-01,5.375538035819037441e-01
6.094943438647775213e-01,5.746377989835045330e-01,5.461758368659654916e-01
5.968047297527453443e-01,5.804569321879692323e-01,5.539800216791972431e-01
5.801032628754038134e-01,5.982595853092325111e-01,5.527799498778291909e-01
5.518285454581622895e-01,6.387833736980634836e-01,5.361352981332688783e-01
5.309804306442261757e-01,6.695915351827879114e-01,5.193331861959424867e-01
5.223832163903051606e-01,6.834804802638168031e-01,5.098727373885192371e-01
5.154508904846260009e-01,6.886262261120087436e-01,5.100042158740833997e-01
5.089949668607111066e-01,6.910932749140157316e-01,5.131415097992798602e-01
5.015269406276007258e-01,6.942454163290944225e-01,5.162305974375805961e-01
5.011571231137728066e-01,6.932294344834032396e-01,5.179522073687377048e-01
4.982418489339405232e-01,6.964388622063574230e-01,5.164571339226544655e-01
4.981411174044386159e-01,6.951972751922752547e-01,5.182240593761479053e-01
4.997278881545580420e-01,6.929063437040003937e-01,5.197622886044533930e-01
4.998481845713072524e-01,6.919523910100878750e-01,5.209161937933881603e-01
5.007848127933672844e-01,6.925108945510649594e-01,5.192718288176202401e-01
5.017872982644643320e-01,6.914246149026294086e-01,5.197513917318549170e-01
5.018422958932566846e-01,6.900884413318504329e-01,5.214712390849204349e-01
5.019511788285756504e-01,6.888671964880603849e-01,5.229789667618413018e-01
5.023512793049672576e-01,6.893071692335900336e-01,5.220141938911599944e-01
5.025096579243520933e-01,6.898808439452894792e-01,5.211031230477187748e-01
5.024219143427409717e-01,6.901784004565939545e-01,5.207936208627682584e-01
5.025102046956541058e-01,6.902159202595042897e-01,5.206586958815316857e-01
5.032809163164150279e-01,6.896145464392703373e-01,5.207111450805226305e-01
5.038858539038704176e-01,6.885765566112560521e-01,5.214991581210394189e-01
5.037605123176430721e-01,6.878625515573134619e-01,5.225614379137905052e-01
5.033947600725617866e-01,6.875551267138362288e-01,5.233179370717275791e-01
5.032255449912617085e-01,6.877266771031745884e-01,5.232552612911536283e-01
5.030537974290392178e-01,6.875636965921546606e-01,5.236344526678459177e-01
