7.702612243498306865e-01,4.294052388690755562e-01,4.714963277639518946e-01
7.680687567834960650e-01,4.285939228702548287e-01,4.757915868652374258e-01
7.660853687549272761e-01,4.253121773438593434e-01,4.818949673763492370e-01
7.629712187731481077e-01,4.101750569272259450e-01,4.996312059895415825e-01
7.543386227723952731e-01,3.936619275913638138e-01,5.253603800810430213e-01
7.534615037835408202e-01,3.867408701699110996e-01,5.317210374401836193e-01
7.555317983703790929e-01,3.805615890361289111e-01,5.332397008864938615e-01
7.547602310058167951e-01,3.785254217168029234e-01,5.357756049001880516e-01
7.494705125345244578e-01,3.753265579778155003e-01,5.453658640928699119e-01
7.431919203463334123e-01,3.699396266198214378e-01,5.575037597974710213e-01
7.387918444103103166e-01,3.673749820101129826e-01,5.649975515220230227e-01
7.383868347972609714e-01,3.683682733530003750e-01,5.648802504823581261e-01
7.381186871359368684e-01,3.701145148846008426e-01,5.640886894562391340e-01
7.392623578545861607e-01,3.725634306878405355e-01,5.609702811855405979e-01
7.431099923651669492e-01,3.758319798754436447e-01,5.536586151681789358e-01
7.478027771145898672e-01,3.796477823929051421e-01,5.446637199812893737e-01
7.507769406523377986e-01,3.836222663243458730e-01,5.377433794709970405e-01
7.522302706739443234e-01,3.848463815204638538e-01,5.348297696579819016e-01
7.538510506584982229e-01,3.835656423598828857e-01,5.334660171202368906e-01
7.523943690526901928e-01,3.870448195877468911e-01,5.330094005250681777e-01
7.441013052323438570e-01,4.086504177411616756e-01,5.285055190170641071e-01
7.274699389256802373e-01,4.559085422150150890e-01,5.127717709613573982e-01
7.076179541093969849e-01,4.959940997785587391e-01,5.032560819373059768e-01
6.944657492426209444e-01,5.239765174717170293e-01,4.931185783025179847e-01
6.780965536416924122e-01,5.436544029428501679e-01,4.945957481621861551e-01
6.650487351841283257e-01,5.582948778839457171e-01,4.960010172958734254e-01
6.479850764153616272e-01,5.754698634152425329e-01,4.989486717527365500e-01
6.263749065909796077e-01,5.980131052573469663e-01,5.000348011224886591e-01
6.109394167653459107e-01,6.180158816250116427e-01,4.947821733871164418e-01
5.966179383620311416e-01,6.344213139148605629e-01,4.914841117220184463e-01
5.803404285391601247e-01,6.512143845161003641e-01,4.890038981463241674e-01
5.603548542400446086e-01,6.713832860746814513e-01,4.850225979366123985e-01
5.327179768293254236e-01,6.895325066598901875e-01,4.906694196933396590e-01
5.126795623935971324e-01,7.029456137620480050e-01,4.929778193758898586e-01
4.939507977220380930e-01,7.149680030991104607e-01,4.948063903934877272e-01
4.783217236386398397e-01,7.253369999978148686e-01,4.950702628208753509e-01
8.658859921802880555e-01,1.184407307480112199e-02,5.001011562463707483e-01
8.596168972052112833e-01,4.088971106391037919e-02,5.093003255137337204e-01
8.574860244132429532e-01,6.685962559592359411e-02,5.101445955816292788e-01
8.585442024260443450e-01,8.719655786468130665e-02,5.052708311165196031e-01
8.579008774753671407e-01,8.719674614587791250e-02,5.063623326122970170e-01
8.576148039652680133e-01,7.944870282887724067e-02,5.081188361381849816e-01
8.620895885324950658e-01,6.295034165310030294e-02,5.028307825000685183e-01
8.701615904935419143e-01,3.779569222318034105e-02,4.913148604297656874e-01
8.759860273965228705e-01,1.025472650525812747e-02,4.822274571095684914e-01
4.922762249225989262e-01,7.270840973771880433e-01,4.785528536297264934e-01
5.220190526211838655e-01,7.104271021727046609e-01,4.720057639467711286e-01
5.518219389345196957e-01,6.912649128026950862e-01,4.665247775182253531e-01
5.800460877615516431e-01,6.688301587471942034e-01,4.649868329562907299e-01
6.018464835537055135e-01,6.442783085554524281e-01,4.718964625412702674e-01
6.190296677034597961e-01,6.239714657505072148e-01,4.769296388694119759e-01
6.339034620558124944e-01,6.049987545019491764e-01,4.818121084455489478e-01
6.491484115983379155e-01,5.837431416140637097e-01,4.876989689735851119e-01
6.630951064958525709e-01,5.660721385464370092e-01,4.897624053586773218e-01
6.748921737820172684e-01,5.487177488979575468e-01,4.933856360010306363e-01
6.849800905041022459e-01,5.293638248053534889e-01,5.005758849569550417e-01
6.946350596337874661e-01,5.081128169183375398e-01,5.092185181342843148e-01
7.032992898595078479e-01,4.823945328188805060e-01,5.221739399755276345e-01
7.130063940157378433e-01,4.540573621380057379e-01,5.342787605557142161e-01
7.225731306734900494e-01,4.226134806415891565e-01,5.470703033511438163e-01
7.399449976169648613e-01,3.776701794325938444e-01,5.566386943691411515e-01
7.579330799444484734e-01,3.424342808976570396e-01,5.552262688238253086e-01
7.729902426374860580e-01,3.234882159774576382e-01,5.457485308371999855e-01
7.816524982417604184e-01,3.116554363382796344e-01,5.402686933306529715e-01
7.831016679991138485e-01,3.137525571319723094e-01,5.369460964288258475e-01
7.818563770125814827e-01,3.165677072838672390e-01,5.371084549974945999e-01
7.810490984267225434e-01,3.201552967356835477e-01,5.361556600642116699e-01
7.780338831675082112e-01,3.297588343947260858e-01,5.347171100515858422e-01
7.687517354872659414e-01,3.433010711139026783e-01,5.395972051052189133e-01
7.551900308801517969e-01,3.562070152476788376e-01,5.502768208343644663e-01
7.246161661325833947e-01,3.844195835402375860e-01,5.719728975835015605e-01
6.936520450721109787e-01,4.112397902355862667e-01,5.913786226219791553e-01
6.804474786471563785e-01,4.254503989095885230e-01,5.966432660060779769e-01
6.757425950723210395e-01,4.375670720771628885e-01,5.932175002802462238e-01
6.739414794760490990e-01,4.437980701028599873e-01,5.906319964365384090e-01
6.754193033658544287e-01,4.518756705976201826e-01,5.827667998116699000e-01
